0,294.8499999929814,294.8500012289742,294.85000117529205
0.001000002,294.84879760710265,295.50096643920966,295.47014480601456
0.002000002,294.84928101745567,296.1519588706547,296.0894335219915
0.003000002,294.85054707135953,296.80263734985914,296.7083212215116
0.004000002,294.8524314747249,297.45257959762637,297.3268586261137
0.005000002,294.8546031989282,298.1013955936536,297.9451244100427
0.006000002,294.8567777155725,298.74876115591235,298.5631404751561
0.007000002,294.8587984361921,299.3944443314341,299.1808651966512
0.008000001999999999,294.8605707128027,300.0382260958651,299.7982095191486
0.009000002,294.8620900402159,300.6799406683467,300.41504831293764
0.010000002000000001,294.86341217760406,301.31946401323097,301.0312394586388
0.011000002000000002,294.86462197126696,301.9566986811426,301.64663825342996
0.012000002000000003,294.865814656911,302.59156482747153,302.26110478241384
0.013000002000000004,294.8670868393654,303.22399581136716,302.87450681033937
0.014000002000000004,294.86853235611176,303.85393584248146,303.4867207550754
0.015000002000000005,294.87024024041125,304.48133836401723,304.09763202305527
0.016000002000000006,294.8722937001607,305.1061647391839,304.7071351086249
0.017000002000000007,294.8759709373525,305.32539656258484,304.9309687914896
0.018000002000000008,294.879451880578,305.376866126781,304.99675795983336
0.01900000200000001,294.88207460404084,305.38320850632135,305.0213699894877
0.02000000200000001,294.8842213256175,305.38232253060875,305.04015250365046
0.02100000200000001,294.8865768029523,305.3811966676267,305.05893212816613
0.02200000200000001,294.8896860462844,305.3797316699627,305.07705096344114
0.023000002000000012,294.89384756985964,305.37730849629077,305.09362502017274
0.024000002000000013,294.89917022242753,305.3737237235975,305.1083311368257
0.025000002000000014,294.9056592661851,305.36901650424176,305.1211581135698
0.026000002000000015,294.913275026672,305.363294398616,305.13219813157343
0.027000002000000016,294.92196001341154,305.3566658962324,305.14156530287676
0.028000002000000017,294.931648757528,305.34922554302716,305.14937443580743
0.029000002000000018,294.94227218604885,305.34105450588777,305.1557374129155
0.03000000200000002,294.95376105922617,305.33222341933174,305.1607626201269
0.03100000200000002,294.9660487531937,305.3227946190975,305.1645544245098
0.03200000200000002,294.97907289558964,305.31282364798864,305.16721260764325
0.03300000200000002,294.99277589934917,305.3023603105253,305.1688319431628
0.03400000200000002,295.00710482730835,305.29144946835453,305.1695019661993
0.03500000200000002,295.0220109944264,305.2801316747724,305.1693068999116
0.036000002000000024,295.0374495242286,305.268443697629,305.1683256912534
0.037000002000000025,295.05337892993,305.2564189580752,305.1666321193368
0.038000002000000026,295.0697607320758,305.2440879029737,305.164294952124
0.03900000200000003,295.0865591149934,305.2314783239521,305.16137813527416
0.04000000200000003,295.10374062571975,305.2186156330587,305.15794100173036
0.04100000200000003,295.1212739172999,305.2055231027813,305.1540384936463
0.04200000200000003,295.1391295342731,305.19222207647783,305.14972139040344
0.04300000200000003,295.15727973509325,305.1787321539701,305.1450365381052
0.04400000200000003,295.175698345236,305.16507135606116,305.1400270771655
0.04500000200000003,295.194360635135,305.15125627098996,305.13473266553655
0.04600000200000003,295.21324321795413,305.13730218527235,305.12918969580574
0.047000002000000034,295.2323239630574,305.12322320094233,305.1234315049122
0.048000002000000035,295.2515819217911,305.1090323408709,305.11748857562446
0.049000002000000036,295.2709972628392,305.0947416435752,305.1113887292237
0.050000002000000036,295.29055121498794,305.08036224871967,305.1051573090682
0.05100000200000004,295.31022601561216,305.06590447433797,305.0988173548973
0.05200000200000004,295.3300048635968,305.05137788666866,305.09238976786577
0.05300000200000004,295.3498718757171,305.03679136337996,305.08589346641145
0.05400000200000004,295.36981204575574,305.02215315086505,305.07934553313396
0.05500000200000004,295.38981120581934,305.0074709162078,305.0727613529258
0.05600000200000004,295.40985598947157,304.9927517943512,305.06615474263975
0.05700000200000004,295.42993379640524,304.97800243093945,305.0595380726106
0.058000002000000044,295.4500327584605,304.96322902125803,305.052922380367
0.059000002000000044,295.4701417068579,304.94843734564586,305.04631747688643
0.060000002000000045,295.4902501405552,304.9336328017201,305.0397320457513
0.061000002000000046,295.51034819567036,304.9188204337165,305.03317373556564
0.06200000200000005,295.5304266159317,304.90400495921904,305.0266492459915
0.06300000200000004,295.5504767241303,304.8891907935243,305.02016440775526
0.06400000200000004,295.5704903945601,304.8743820718649,305.01372425696974
0.06500000200000004,295.5904600264309,304.8595826696901,305.0073331041059
0.06600000200000004,295.610378518248,304.84479622118727,305.0009945979368
0.06700000200000004,295.6302392431457,304.8300261362064,304.9947117847641
0.06800000200000005,295.6500360251672,304.81527561573694,304.9884871632259
0.06900000200000005,295.66976311647676,304.8005476660712,304.98232273496797
0.07000000200000005,295.6894151754913,304.7858451117751,304.9762200514511
0.07100000200000005,295.7089872459152,304.7711706075771,304.9701802571495
0.07200000200000005,295.72847473666053,304.7565266492743,304.9642041293839
0.07300000200000005,295.7478734026327,304.74191558374656,304.9582921150201
0.07400000200000005,295.76717932636086,304.7273396181602,304.9524443642489
0.07500000200000005,295.7863889004486,304.7128008284351,304.94666076165186
0.07600000200000005,295.8054988108233,304.69830116704287,304.94094095474526
0.07700000200000005,295.82450602075664,304.6838424701964,304.9352843801823
0.07800000200000005,295.8434077556331,304.6694264644864,304.9296902877827
0.07900000200000006,295.86220148843887,304.655054773015,304.9241577625487
0.08000000200000006,295.8808849259452,304.6407289210707,304.91868574481407
0.08100000200000006,295.89945599556114,304.62645034138757,304.913273048667
